FID,pop
12541,0
12542,0
12543,0
12544,0
12545,0
12546,0
12547,0
12548,0
12549,57051.1865
12550,181728.8477
12551,12038.5252
12552,2906.8882
12553,15021.303
12554,40778.4699
12555,51508.0354
12556,6236.9175
12557,8833.3905
12558,31566.8482
12559,34762.53
12560,12115.2505
12561,12407.6887
12562,47063.8981
12563,10309.3207
12564,0
12565,0
12566,0
12567,0
12568,383.1118
12569,381.2074
12570,245.6389
12571,559.2229
12572,1145.7988
12573,39.4505
12574,0
12575,0
12576,0
12577,0
12578,0
12579,0
12580,0
12581,0
12582,0
12583,0
12584,0
12585,0
12586,0
12587,0
12588,0
12589,0
12590,0
12591,0
12592,0
12593,0
12594,0
12595,0
12596,0
12597,0
12598,0
12599,0
12600,0
12601,0
12602,0
12603,0
12604,0
12605,0
12606,0
12607,0
12608,0
12609,0
12610,0
12611,0
12612,0
12613,0
12614,0
12615,0
12616,0
12617,0
12618,0
12619,0
12620,0
12621,0
12622,0
12623,0
12624,0
12625,112.5338
12626,230.6227
12627,633.8456
12628,578.8749
12629,1590.3737
12630,9115.223
12631,13964.5914
12632,393.9942
12633,1831.4212
12634,8638.0773
12635,1717.8307
12636,3077.8876
12637,8174.4333
12638,14876.3711
12639,24365.995
12640,39517.8532
12641,14166.4958
12642,21756.2273
12643,57297.5995
12644,55285.0917
12645,73695.426
12646,85609.8951
12647,160292.8266
12648,192405.9906
12649,249444.4821
12650,342866.0283
12651,329958.2051
12652,1360470.069
12653,100402.3751
12654,170851.8433
12655,21602.1067
12656,35508.4401
12657,31577.5064
12658,3294.4589
12659,55039.8285
12660,123069.2411
12661,4130.9829
12662,2790.4649
12663,8269.4985
12664,0
12665,0
12666,0
12667,0
12668,0
12669,0
12670,0
12671,0
12672,0
12673,0
12674,0
12675,0
12676,0
12677,0
12678,0
12679,0
12680,0
12681,0
12682,0
12683,0
12684,0
12685,0
12686,0
12687,0
12688,0
12689,0
12690,0
12691,0
12692,0
12693,2862.6062
12694,3212.9439
12695,2395.5588
12696,3610.954
12697,61870.2562
12698,58785.6754
12699,16494.2891
12700,852.7182
12701,1745.2193
12702,45581.933
12703,39253.5462
12704,12750.1379
12705,1519.5661
12706,5267.7888
12707,0
12708,0
12709,0
12710,88.9905
12711,177.2658
12712,347.9866
12713,44.1045
12714,17.2404
12715,140.4297
12716,779.0832
12717,24.7107
12718,0
12719,0
12720,0
12721,0
12722,0
12723,0
12724,0
12725,0
12726,0
12727,0
12728,0
12729,0
12730,0
12731,0
12732,0
12733,0
12734,0
12735,0
12736,0
12737,0
12738,0
12739,0
12740,0
12741,0
12742,0
12743,0
12744,0
12745,0
12746,0
12747,0
12748,0
12749,0
12750,0
12751,0
12752,0
12753,0
12754,0
12755,0
12756,0
12757,0
12758,0
12759,0
12760,0
12761,0
12762,0
12763,0
12764,0
12765,0
12766,0
12767,0
12768,0
12769,0
12770,0
12771,0
12772,19.0121
12773,805.8685
12774,23127.6205
12775,911.6291
12776,319.2965
12777,1022.0256
12778,2559.2235
12779,2222.7345
12780,3288.4157
12781,3939.2395
12782,7738.5552
12783,17276.3447
12784,80131.8729
12785,55506.1071
12786,25041.1949
12787,29341.3978
12788,141668.3504
12789,60136.6149
12790,78153.2497
12791,87555.1673
12792,174007.5079
12793,391513.4136
12794,427693.4304
12795,222363.2974
12796,200292.1379
12797,229360.9777
12798,40529.453
12799,5992.9008
12800,1016.0291
12801,18015.2031
12802,33540.2011
12803,23480.7343
12804,14008.2229
12805,22121.5006
12806,9410.2205
12807,686.339
12808,0
12809,0
12810,0
12811,0
12812,0
12813,0
12814,0
12815,0
12816,0
12817,0
12818,0
12819,0
12820,0
12821,0
12822,0
12823,0
12824,0
12825,0
12826,0
12827,0
12828,0
12829,0
12830,0
12831,0
12832,0
12833,0
12834,0
12835,0
12836,0.5538
12837,304.7584
12838,2936.6064
12839,20278.1143
12840,39103.8702
12841,114710.2372
12842,16006.8261
12843,3199.4831
12844,1712.3524
12845,988.4808
12846,1797.1704
12847,14960.3543
12848,149746.387
12849,303.632
12850,0
12851,0
12852,0
12853,0
12854,320.6801
12855,64.102
12856,0
12857,0
12858,107.0684
12859,1838.7431
12860,1005.9424
12861,1159.0943
12862,0
12863,0
12864,0
12865,0
12866,0
12867,0
12868,0
12869,0
12870,0
12871,0
12872,0
12873,0
12874,0
12875,0
12876,0
12877,0
12878,0
12879,0
12880,0
12881,0
12882,0
12883,0
12884,0
12885,0
12886,0
12887,0
12888,0
12889,0
12890,0
12891,0
12892,0
12893,0
12894,0
12895,0
12896,0
12897,0
12898,0
12899,0
12900,0
12901,0
12902,0
12903,0
12904,0
12905,0
12906,0
12907,0
12908,0
12909,0
12910,0
12911,0
12912,0
12913,0
12914,0
12915,0
12916,0
12917,1777.4473
12918,322.8946
12919,325.7539
12920,970.2788
12921,1535.8164
12922,15186.6936
12923,2649.4922
12924,108491.0147
12925,4893.6096
12926,12584.0782
12927,23367.1201
12928,112123.3906
12929,43285.3754
12930,23913.4591
12931,210904.7728
12932,31243.5737
12933,39657.2929
12934,190854.3892
12935,88390.318
12936,206790.4238
12937,192152.8282
12938,245630.7374
12939,318576.3399
12940,362778.0412
12941,362852.3616
12942,84104.0747
12943,11079.1032
12944,4106.6022
12945,36321.265
12946,243970.364
12947,13183.78
12948,7719.6643
12949,7085.0114
12950,32708.0675
12951,863.7627
12952,0
12953,0
12954,0
12955,0
12956,0
12957,0
12958,0
12959,0
12960,0
12961,0
12962,0
12963,0
12964,0
12965,0
12966,0
12967,0
12968,0
12969,0
12970,0
12971,0
12972,0
12973,0
12974,0
12975,0
12976,0
12977,0
12978,0
12979,0
12980,22.2222
12981,320.7718
12982,277.7103
12983,900.4912
12984,4908.5062
12985,2646.5858
12986,400.5118
12987,2441.8792
12988,4234.599
12989,2641.5014
12990,1673.1402
12991,3315.5543
12992,273175.9861
12993,5059.6742
12994,1415.1094
12995,0.7144
12996,0
12997,0
12998,12.7242
12999,108.2226
13000,70.6769
13001,64.7954
13002,1315.0278
13003,12825.5719
13004,4675.2785
13005,5247.3807
13006,0
13007,0
13008,0
13009,0
13010,0
13011,0
13012,0
13013,0
13014,0
13015,0
13016,0
13017,0
13018,0
13019,0
13020,0
13021,0
13022,0
13023,0
13024,0
13025,0
13026,0
13027,0
13028,0
13029,0
13030,0
13031,0
13032,0
13033,0
13034,0
13035,0
13036,0
13037,0
13038,0
13039,0
13040,0
13041,0
13042,0
13043,0
13044,0
13045,0
13046,0
13047,0
13048,0
13049,0
13050,0
13051,0
13052,0
13053,0
13054,0
13055,0
13056,0
13057,0
13058,0
13059,0
13060,0
13061,826.7933
13062,824.0002
13063,376.167
13064,1578.5802
13065,948.7811
13066,49.413
13067,3016.1649
13068,1651.1709
13069,3880.7075
13070,3926.0302
13071,25836.4299
13072,73048.0327
13073,91541.7049
13074,90382.4049
13075,450505.0515
13076,58071.2143
13077,48385.2808
13078,103912.6549
13079,226474.16
13080,652725.6219
13081,159309.481
13082,276554.8378
13083,319207.0118
13084,340532.7243
13085,383064.842
13086,102812.5204
13087,21953.9108
13088,14252.2482
13089,71937.4479
13090,1001327.481
13091,157609.4902
13092,54085.0488
13093,9297.1058
13094,109819.7383
13095,197.133
13096,0
13097,0
13098,0
13099,0
13100,0
13101,0
13102,0
13103,0
13104,0
13105,0
13106,0
13107,0
13108,0
13109,0
13110,0
13111,0
13112,0
13113,0
13114,0
13115,0
13116,0
13117,0
13118,0
13119,0
13120,0
13121,0
13122,0
13123,0
13124,0
13125,0
13126,0
13127,0
13128,0
13129,0
13130,612.31
13131,2114.0244
13132,9876.607
13133,43766.7723
13134,14982.9397
13135,6333.4599
13136,1163.7269
13137,1360.139
13138,11580.0716
13139,10714.86
13140,958.3121
13141,5357.209
13142,4239.6387
13143,2857.746
13144,12131.8538
13145,1529.754
13146,1197.2143
13147,3005.9691
13148,37952.4873
13149,2523.0491
13150,28.9866
13151,0
13152,0
13153,0
13154,0
13155,0
13156,0
13157,0
13158,0
13159,0
13160,0
13161,0
13162,0
13163,0
13164,0
13165,0
13166,0
13167,0
13168,0
13169,0
13170,0
13171,0
13172,0
13173,0
13174,0
13175,0
13176,0
13177,0
13178,0
13179,0
13180,0
13181,0
13182,0
13183,0
13184,0
13185,0
13186,0
13187,0
13188,0
13189,0
13190,0
13191,0
13192,0
13193,0
13194,0
13195,0
13196,0
13197,0
13198,0
13199,0
13200,0
13201,0
13202,0
13203,0
13204,0
13205,0
13206,2.038
13207,86.1656
13208,141.5727
13209,1545.7821
13210,3820.9814
13211,1447.048
13212,702.751
13213,1343.5227
13214,16059.7251
13215,14409.4301
13216,22773.8844
13217,343453.0793
13218,64942.4433
13219,38966.3023
13220,161197.5807
13221,84600.7215
13222,223715.2958
13223,79315.8817
13224,207733.9219
13225,179990.8157
13226,241513.3679
13227,517340.2805
13228,275641.1883
13229,143080.4143
13230,198191.7115
13231,130603.0933
13232,156569.315
13233,33422.3208
13234,105144.5189
13235,116039.1908
13236,95517.7372
13237,52378.4795
13238,133138.8604
13239,0
13240,0
13241,0
13242,0
13243,0
13244,0
13245,0
13246,0
13247,0
13248,0
13249,0
13250,0
13251,0
13252,0
13253,0
13254,0
13255,0
13256,0
13257,0
13258,0
13259,0
13260,0
13261,0
13262,0
13263,0
13264,0
13265,0
13266,0
13267,0
13268,0
13269,0
13270,0
13271,0
13272,0
13273,0
13274,0
13275,5622.8214
13276,43732.5622
13277,22614.7536
13278,15630.9603
13279,945.6788
13280,1705.6431
13281,974.484
13282,1158.3948
13283,5895.7803
13284,1446.6375
13285,10527.866
13286,5292.9693
13287,5840.8505
13288,2038.9265
13289,4832.9753
13290,17920.1995
13291,16696.9325
13292,2293.2806
13293,479.9496
13294,0
13295,0
13296,0
13297,0
13298,0
13299,0
13300,0
13301,0
13302,0
13303,0
13304,0
13305,0
13306,0
13307,0
13308,0
13309,0
13310,0
13311,0
13312,0
13313,0
13314,0
13315,0
13316,0
13317,0
13318,0
13319,0
13320,0
13321,0
13322,0
13323,0
13324,0
13325,0
13326,0
13327,0
13328,0
13329,0
13330,0
13331,0
13332,0
13333,0
13334,0
13335,0
13336,0
13337,0
13338,0
13339,0
13340,0
13341,0
13342,0
13343,0
13344,0
13345,0
13346,0
13347,0
13348,0
13349,0
13350,0
13351,0
13352,5.4372
13353,606.1665
13354,708.1795
13355,1.5635
13356,732.4747
13357,475.5931
13358,3910.9587
13359,34565.1083
13360,24667.0764
13361,47688.0358
13362,17611.6729
13363,15745.2829
13364,52654.5675
13365,69922.0075
13366,54134.4311
13367,177808.9376
13368,254848.5823
13369,222076.5342
13370,241015.7129
13371,3978794.017
13372,614669.4967
13373,72377.8308
13374,72282.4323
13375,166351.3103
13376,50039.2705
13377,16533.94
13378,55922.1879
13379,39684.534
13380,150165.2107
13381,8382.7696
13382,136.7245
13383,0
13384,0
13385,0.1327
13386,0
13387,0
13388,0
13389,0
13390,0
13391,0
13392,0
13393,0
13394,0
13395,0
13396,0
13397,0
13398,0
13399,0
13400,0
13401,0
13402,0
13403,0
13404,0
13405,0
13406,0
13407,0
13408,0
13409,0
13410,0
13411,0
13412,0
13413,0
13414,0
13415,0
13416,0
13417,0
13418,0
13419,1201.8751
13420,17470.2977
13421,110228.8336
13422,97586.2579
13423,15858.7076
13424,1003.4313
13425,2702.6054
13426,24055.2955
13427,9863.4222
13428,2158.8186
13429,4002.6492
13430,36396.8859
13431,9623.2214
13432,2269.0834
13433,2070.9949
13434,5850.8773
13435,11054.251
13436,760.4745
13437,103.7747
13438,0
13439,0
13440,0
13441,0
13442,0
13443,0
13444,0
13445,0
13446,0
13447,0
13448,0
13449,0
13450,0
13451,0
13452,0
13453,0
13454,0
13455,0
13456,0
13457,0
13458,0
13459,0
13460,0
13461,0
13462,0
13463,0
13464,0
13465,0
13466,0
13467,0
13468,0
13469,0
13470,0
13471,0
13472,0
13473,0
13474,0
13475,0
13476,0
13477,0
13478,0
13479,0
13480,0
13481,0
13482,0
13483,0
13484,0
13485,0
13486,0
13487,0
13488,0
13489,0
13490,0
13491,0
13492,0
13493,0
13494,0
13495,0
13496,0
13497,0
13498,0.3816
13499,0
13500,541.4127
13501,10741.2932
13502,9763.8093
13503,27692.5988
13504,14958.735
13505,19885.9505
13506,54387.38
13507,91032.2866
13508,132991.034
13509,52858.5895
13510,37069.0775
13511,153274.0963
13512,154128.7523
13513,261598.8179
13514,453744.1299
13515,1469714.22
13516,269352.0202
13517,301308.5447
13518,153214.2434
13519,98678.188
13520,52440.6787
13521,1950.1894
13522,19856.9829
13523,154172.7054
13524,196077.1539
13525,736340.7815
13526,69167.1297
13527,0
13528,0
13529,1.5793
13530,0
13531,0
13532,0
13533,0
13534,0
13535,0
13536,0
13537,0
13538,0
13539,0
13540,0
13541,0
13542,0
13543,0
13544,0
13545,0
13546,0
13547,0
13548,0
13549,0
13550,0
13551,0
13552,0
13553,0
13554,0
13555,0
13556,0
13557,0
13558,0
13559,0
13560,0
13561,0
13562,0
13563,0
13564,163172.3996
13565,31028.8636
13566,16910.0052
13567,16241.7554
13568,1665.3414
13569,608.9537
13570,1100.6072
13571,6096.1806
13572,2477.5717
13573,3011.2346
13574,4488.8018
13575,64295.5351
13576,4706.6716
13577,3133.824
13578,3035.9003
13579,503.2793
13580,228.3507
13581,7.1737
13582,0
13583,0
13584,0
13585,0
13586,0
13587,0
13588,0
13589,0
13590,0
13591,0
13592,0
13593,0
13594,0
13595,0
13596,0
13597,0
13598,0
13599,0
13600,0
13601,0
13602,0
13603,0
13604,0
13605,0
13606,0
13607,0
13608,0
13609,0
13610,0
13611,0
13612,0
13613,0
13614,0
13615,0
13616,0
13617,0
13618,0
13619,0
13620,0
13621,0
13622,0
13623,0
13624,0
13625,0
13626,0
13627,0
13628,0
13629,0
13630,0
13631,0
13632,0
13633,0
13634,0
13635,0
13636,0
13637,0
13638,0
13639,0
13640,0
13641,0
13642,0
13643,569.5843
13644,38614.1446
13645,2764.4005
13646,2946.2853
13647,2102.8665
13648,17749.8299
13649,34711.6531
13650,76530.9771
13651,113338.0502
13652,62841.5317
13653,28657.9668
13654,29928.3056
13655,1311124.408
13656,496818.4973
13657,98750.4709
13658,301715.0871
13659,297317.5345
13660,256589.8138
13661,225817.2852
13662,157476.4891
13663,105367.6521
13664,214848.7549
13665,35382.4273
13666,64688.9931
13667,62277.9251
13668,89549.0334
13669,52272.7906
13670,85832.1498
13671,40044.1865
13672,3165.7929
13673,12488.7767
13674,22.6593
13675,0
13676,0
13677,0
13678,0
13679,0
13680,0
13681,0
13682,0
13683,0
13684,0
13685,0
13686,0
13687,0
13688,0
13689,0
13690,0
13691,0
13692,0
13693,0
13694,0
13695,0
13696,0
13697,0
13698,0
13699,0
13700,0
13701,0
13702,0
13703,0
13704,0
13705,0
13706,0
13707,0
13708,474.9124
13709,2612.7197
13710,20.5429
13711,0
13712,0
13713,0
13714,2710.7017
13715,21234.1104
13716,1582.1131
13717,20194.236
13718,18372.4632
13719,22625.5502
13720,63393.5048
13721,922.808
13722,556.2247
13723,238.5591
13724,98.9802
13725,0
13726,0
13727,0
13728,0
13729,0
13730,0
13731,0
13732,0
13733,0
13734,0
13735,0
13736,0
13737,0
13738,0
13739,0
13740,0
13741,0
13742,0
13743,0
13744,0
13745,0
13746,0
13747,0
13748,0
13749,0
13750,0
13751,0
13752,0
13753,0
13754,0
13755,0
13756,0
13757,0
13758,0
13759,0
13760,0
13761,0
13762,0
13763,0
13764,0
13765,0
13766,0
13767,0
13768,0
13769,0
13770,0
13771,0
13772,0
13773,0
13774,0
13775,0
13776,0
13777,0
13778,117.0419
13779,701.8974
13780,1165.995
13781,0
13782,0.0093
13783,9.2614
13784,0
13785,0
13786,0.1349
13787,122.5926
13788,2799.3827
13789,4060.1065
13790,581.2561
13791,1845.748
13792,16628.7401
13793,56604.3141
13794,69891.8369
13795,121582.6223
13796,212842.8979
13797,50093.4666
13798,114428.3544
13799,101148.1419
13800,75749.1374
13801,283354.3786
13802,222824.9345
13803,566638.3271
13804,309057.3804
13805,116163.6339
13806,22165.0936
13807,11208.4776
13808,30875.9711
13809,194428.034
13810,102629.5088
13811,170171.5179
13812,647427.2755
13813,149017.9524
13814,72281.5327
13815,167163.71
13816,57518.1994
13817,23360.4377
13818,494.1807
13819,0
13820,0
13821,0
13822,0
13823,0
13824,0
13825,0
13826,0
13827,0
13828,0
13829,0
13830,0
13831,0
13832,0
13833,0
13834,0
13835,0
13836,0
13837,0
13838,0
13839,0
13840,0
13841,0
13842,0
13843,0
13844,0
13845,0
13846,0
13847,0
13848,0
13849,0
13850,0
13851,0
13852,0
13853,0
13854,0
13855,0
13856,0
13857,0
13858,216.9735
13859,3160.7108
13860,7864.4598
13861,24262.3814
13862,12088.7494
13863,5497.9866
13864,36761.6637
13865,222.2391
13866,78.0942
13867,23.9677
13868,0
13869,0
13870,0
13871,0
13872,0
13873,0
13874,0
13875,0
13876,0
13877,0
13878,0
13879,0
13880,0
13881,0
13882,0
13883,0
13884,0
13885,0
13886,0
13887,0
13888,0
13889,0
13890,0
13891,0
13892,0
13893,0
13894,0
13895,0
13896,0
13897,0
13898,0
13899,0
13900,0
13901,0
13902,0
13903,0
13904,0
13905,0
13906,0
13907,0
13908,0
13909,0
13910,0
13911,0
13912,0
13913,0
13914,0
13915,0
13916,0
13917,0
13918,0
13919,0
13920,0
13921,0
13922,577.2125
13923,388.9326
13924,107.808
13925,524.2094
13926,436.1783
13927,1550.2391
13928,1239.7111
13929,1416.0787
13930,1233.1772
13931,1062.7033
13932,0
13933,243.5923
13934,861.6296
13935,3992.5701
13936,976.3849
13937,49009.7531
13938,163872.0696
13939,217908.7582
13940,1001742.373
13941,258380.7513
13942,131930.4206
13943,84224.2136
13944,98452.6345
13945,242125.8259
13946,280871.9555
13947,242277.1969
13948,358684.656
13949,73300.3346
13950,25746.8293
13951,1329.1288
13952,6880.0056
13953,91020.2408
13954,159447.5205
13955,288015.5384
13956,47875.7357
13957,17525.412
13958,27256.3102
13959,9908.271
13960,31247.7915
13961,114318.7209
13962,3813.077
13963,0
13964,0
13965,0
13966,0
13967,0
13968,0
13969,0
13970,0
13971,0
13972,0
13973,0
13974,0
13975,0
13976,0
13977,0
13978,0
13979,0
13980,0
13981,0
13982,0
13983,0
13984,0
13985,0
13986,0
13987,0
13988,0
13989,0
13990,0
13991,0
13992,0
13993,0
13994,0
13995,0
13996,0
13997,0
13998,0
13999,0
14000,0
14001,0
14002,215.3416
14003,8593.6153
14004,54870.2607
14005,9617.6156
14006,7767.7702
14007,626.8114
14008,179.0472
14009,184.2839
14010,0
14011,0
14012,0
14013,0
14014,0
14015,0
14016,0
14017,0
14018,0
14019,0
14020,0
14021,0
14022,0
14023,0
14024,0
14025,0
14026,0
14027,0
14028,0
14029,0
14030,0
14031,0
14032,0
14033,0
14034,0
14035,0
14036,0
14037,0
14038,0
14039,0
14040,0
14041,0
14042,0
14043,0
14044,0
14045,0
14046,0
14047,0
14048,0
14049,0
14050,0
14051,0
14052,0
14053,0
14054,0
14055,0
14056,0
14057,0
14058,0
14059,0
14060,0
14061,0
14062,0
14063,0
14064,0
14065,0
14066,0
14067,1389.6604
14068,773.3232
14069,965.6288
14070,1173.8598
14071,1244.9335
14072,12345.9232
14073,1496.165
14074,2240.3181
14075,1079.0401
14076,216.7476
14077,557.6004
14078,12078.1141
14079,668.9737
14080,598.0936
14081,33991.3357
14082,64477.3829
14083,81732.7287
14084,54618.1573
14085,35536.5911
14086,73573.5805
14087,84414.5417
14088,158549.2704
14089,190415.2501
14090,226260.229
14091,359658.815
14092,173344.5779
14093,209593.0847
14094,25750.1677
14095,61025.4668
14096,2780.6032
14097,187298.6881
14098,344953.2685
14099,71209.0489
14100,298275.0965
14101,143035.4391
14102,95443.523
14103,138198.3725
14104,78879.0843
14105,34258.7611
14106,10137.3583
14107,0
14108,0
14109,0
14110,0
14111,0
14112,0
14113,0
14114,0
14115,0
14116,0
14117,0
14118,0
14119,0
14120,0
14121,0
14122,0
14123,0
14124,0
14125,0
14126,0
14127,0
14128,0
14129,0
14130,0
14131,0
14132,0
14133,0
14134,0
14135,0
14136,0
14137,0
14138,0
14139,0
14140,0
14141,0
14142,0
14143,0
14144,0
14145,0
14146,0
14147,2331.127
14148,4122.7992
14149,1667.8196
14150,1880.469
14151,182.0434
14152,14.0509
14153,0
14154,0
14155,0
14156,0
14157,0
14158,0
14159,0
14160,0
14161,0
14162,0
14163,0
14164,0
14165,0
14166,0
14167,0
14168,0
14169,0
14170,0
14171,0
14172,0
14173,0
14174,0
14175,0
14176,0
14177,0
14178,0
14179,0
14180,0
14181,0
14182,0
14183,0
14184,0
14185,0
14186,0
14187,0
14188,0
14189,0
14190,0
14191,0
14192,0
14193,0
14194,0
14195,0
14196,0
14197,0
14198,0
14199,0
14200,0
14201,0
14202,0
14203,0
14204,0
14205,0
14206,0
14207,0
14208,0
14209,0
14210,0
14211,849.7645
14212,2902.7955
14213,12172.2028
14214,512.9488
14215,1211.007
14216,922.1838
14217,2470.0827
14218,1499.986
14219,25410.8719
14220,636.6563
14221,407.1652
14222,10388.7897
14223,2789.2579
14224,5708.8838
14225,149710.5769
14226,57329.0442
14227,193978.6484
14228,45792.3978
14229,160788.8077
14230,88906.6928
14231,204260.3256
14232,154473.6565
14233,209694.0988
14234,236975.4029
14235,317582.808
14236,24331.5258
14237,5533.7725
14238,6697.0173
14239,38485.6298
14240,87558.3997
14241,13135.7542
14242,673754.2996
14243,212233.1046
14244,306412.4624
14245,128846.1653
14246,46897.5816
14247,25599.3853
14248,25450.5388
14249,4201.5917
14250,2002.5919
14251,0
14252,0
14253,0
14254,0
14255,0
14256,0
14257,0
14258,0
14259,0
14260,0
14261,0
14262,0
14263,0
14264,0
14265,0
14266,0
14267,0
14268,0
14269,0
14270,0
14271,0
14272,0
14273,0
14274,0
14275,0
14276,0
14277,0
14278,0
14279,0
14280,0
14281,0
14282,0
14283,0
14284,0
14285,0
14286,0
14287,0
14288,0
14289,0
14290,0
14291,0
14292,0
14293,164.2026
14294,545.8863
14295,0.3879
14296,1.3694
14297,0
14298,0
14299,0
14300,0
14301,0
14302,0
14303,0
14304,0
14305,0
14306,0
14307,0
14308,0
14309,0
14310,0
14311,0
14312,0
14313,0
14314,0
14315,0
14316,0
14317,0
14318,0
14319,0
14320,0
14321,0
14322,0
14323,0
14324,0
14325,0
14326,0
14327,0
14328,0
14329,0
14330,0
14331,0
14332,0
14333,0
14334,0
14335,0
14336,0
14337,0
14338,0
14339,0
14340,0
14341,0
14342,0
14343,0
14344,0
14345,0
14346,0
14347,0
14348,0
14349,0
14350,0
14351,0
14352,0
14353,0
14354,0
14355,229.4021
14356,533.9939
14357,527.0712
14358,382.9914
14359,2626.8477
14360,628.9851
14361,2617.6588
14362,1526.0162
14363,8738.5918
14364,814.8965
14365,218.9601
14366,1748.3272
14367,1881.2059
14368,6695.202
14369,2975.3768
14370,27558.0082
14371,46700.8989
14372,112305.219
14373,109004.0932
14374,132200.9817
14375,161434.8501
14376,219944.3702
14377,162704.9097
14378,134193.2083
14379,31237.3159
14380,4444.5575
14381,1336.1322
14382,23312.8929
14383,69279.2392
14384,50952.6038
14385,6489.4617
14386,643652.0177
14387,51168.9505
14388,43397.1806
14389,48496.9154
14390,29020.8964
14391,24241.597
14392,20428.2236
14393,5231.3013
14394,4355.2934
14395,0
14396,0
14397,0
14398,0
14399,0
14400,0
14401,0
14402,0
14403,0
14404,0
14405,0
14406,0
14407,0
14408,0
14409,0
14410,0
14411,0
14412,0
14413,0
14414,0
14415,0
14416,0
14417,0
14418,0
14419,0
14420,0
14421,0
14422,0
14423,0
14424,0
14425,0
14426,0
14427,0
14428,0
14429,0
14430,0
14431,0
14432,0
14433,0
14434,0
14435,0
14436,0
14437,6.5252
14438,108.678
14439,11.3467
14440,0.9732
14441,0
14442,0
14443,0
14444,0
14445,0
14446,0
14447,0
14448,0
14449,0
14450,0
14451,0
14452,0
14453,0
14454,0
14455,0
14456,0
14457,0
14458,0
14459,0
14460,0
14461,0
14462,0
14463,0
14464,0
14465,0
14466,0
14467,0
14468,0
14469,0
14470,0
14471,0
14472,0
14473,0
14474,0
14475,0
14476,0
14477,0
14478,0
14479,0
14480,0
14481,0
14482,0
14483,0
14484,0
14485,0
14486,0
14487,0
14488,0
14489,0
14490,0
14491,0
14492,0
14493,0
14494,0
14495,0
14496,0
14497,0
14498,0
14499,0.2051
14500,6.387
14501,1890.9604
14502,35195.6858
14503,4680.286
14504,1407.6081
14505,3391.7722
14506,102245.6205
14507,154299.6756
14508,6391.4089
14509,18226.7383
14510,9426.8881
14511,11769.5561
14512,2351.2644
14513,3261.4038
14514,7731.6118
14515,39962.0088
14516,55853.8474
14517,178654.3922
14518,185021.7805
14519,103365.5103
14520,53345.9922
14521,257815.273
14522,59666.5299
14523,6885.3515
14524,1607.9191
14525,11456.2894
14526,144676.2066
14527,54322.741
14528,1765.8284
14529,2717.1941
14530,59356.3718
14531,70282.2654
14532,40614.1602
14533,250719.1839
14534,91624.0492
14535,89491.4164
14536,20907.738
14537,5681.8577
14538,40287.8519
14539,0
14540,0
14541,0
14542,0
14543,0
14544,0
14545,0
14546,0
14547,0
14548,0
14549,0
14550,0
14551,0
14552,0
14553,0
14554,0
14555,0
14556,0
14557,0
14558,0
14559,0
14560,0
14561,0
14562,0
14563,0
14564,0
14565,0
14566,0
14567,0
14568,0
14569,0
14570,0
14571,0
14572,0
14573,0
14574,0
14575,0
14576,0
14577,0
14578,0
14579,0
14580,0
14581,0
14582,0
14583,0
14584,0
14585,0
14586,0
14587,0
14588,0
14589,0
14590,0
14591,0
14592,0
14593,0
14594,0
14595,0
14596,0
14597,0
14598,0
14599,0
14600,0
14601,0
14602,0
14603,0
14604,0
14605,0
14606,0
14607,0
14608,0
14609,0
14610,0
14611,0
14612,0
14613,0
14614,0
14615,0
14616,0
14617,0
14618,0
14619,0
14620,0
14621,0
14622,0
14623,0
14624,0
14625,0
14626,0
14627,0
14628,0
14629,0
14630,0
14631,0
14632,0
14633,0
14634,0
14635,0
14636,0
14637,0
14638,0
14639,0
14640,0
14641,0
14642,0
14643,0
14644,9.35
14645,23968.9636
14646,180696.607
14647,1394.5968
14648,1138.8569
14649,676.3562
14650,63926.6268
14651,73714.8951
14652,92572.1806
14653,123093.3667
14654,878.212
14655,155.2139
14656,271.1569
14657,368.0036
14658,1128.0057
14659,9417.2111
14660,23911.2199
14661,44313.5871
14662,87273.3518
14663,36791.0823
14664,171088.6961
14665,47240.8546
14666,13853.1414
14667,2062.751
14668,133.2489
14669,445.8007
14670,14904.0405
14671,49235.4312
14672,1036.7389
14673,3186.252
14674,3557.5909
14675,16256.8763
14676,25939.7323
14677,41455.8248
14678,93557.5051
14679,30604.8273
14680,17945.5904
14681,31722.4694
14682,7962.538
14683,0
14684,0
14685,0
14686,0
14687,0
14688,0
14689,0
14690,0
14691,0
14692,0
14693,0
14694,0
14695,0
14696,0
14697,0
14698,0
14699,0
14700,0
14701,0
14702,0
14703,0
14704,0
14705,0
14706,0
14707,0
14708,0
14709,0
14710,0
14711,0
14712,0
14713,0
14714,0
14715,0
14716,0
14717,0
14718,0
14719,0
14720,0
14721,0
14722,0
14723,0
14724,0
14725,0
14726,0
14727,0
14728,0
14729,0
14730,0
14731,0
14732,0
14733,0
14734,0
14735,0
14736,0
14737,0
14738,0
14739,0
14740,0
14741,0
14742,0
14743,0
14744,0
14745,0
14746,0
14747,0
14748,0
14749,0
14750,0
14751,0
14752,0
14753,0
14754,0
14755,0
14756,0
14757,0
14758,0
14759,0
14760,0
14761,0
14762,0
14763,0
14764,0
14765,0
14766,0
14767,0
14768,0
14769,0
14770,0
14771,0
14772,0
14773,0
14774,0
14775,0
14776,0
14777,0
